2.457018912389634835e+01,-8.515073372920868522e+00,3.861251046735652039e+02
2.505139261307599696e+01,-4.223156028838046971e+00,3.757369690752709630e+02
2.589033368307187288e+01,-1.017855982275697890e+01,3.751575344696530578e+02
2.635997196296469269e+01,-1.000958760001886283e+01,3.787480106835813558e+02
2.736248302997306325e+01,-8.233158235931087532e+00,3.841451246812662248e+02
1.677657211143564808e+01,1.483854201594343003e+01,2.229508880916030193e+02
1.805707889749519168e+01,1.377867754697269120e+01,2.264897166074571260e+02
1.913295785404805471e+01,2.369457151380951032e+01,2.308629156344066757e+02
1.864842616921106710e+01,1.575429380173653726e+01,2.216744083388125546e+02
1.901907905579898994e+01,1.771987869804298299e+01,2.209045469752867064e+02
1.989606968444991608e+01,9.841001337128252757e+00,2.271375795747547670e+02
1.960586911620244521e+01,1.696722216338264033e+01,2.203154955258674761e+02
4.132176796836931487e+01,-1.182464556625295060e+01,4.093495156918152134e+02
4.350002769590572171e+01,-1.190241959058564092e+01,4.091303759875710853e+02
2.375493211013585437e+01,1.805502508506640069e+01,2.218951030782902194e+02
2.375493211013585437e+01,1.805502508506640069e+01,2.218951030782902194e+02
2.449774481657929925e+01,2.016871551937146734e+01,2.238535947376626609e+02
4.524557723647735941e+01,-1.199875053049242801e+01,4.062044225040093011e+02
2.536786620141898752e+01,2.450717519612703299e+01,2.239544634053971777e+02
2.627800738353696985e+01,2.170301492733334214e+01,2.233472535218612904e+02
2.722592845197121747e+01,1.651782723351661986e+01,2.204917622953592797e+02
2.744924348521823987e+01,1.765995838650145799e+01,2.216966660674671346e+02
2.802555614496576553e+01,2.448147807312001234e+01,2.245208441015900291e+02
2.851593553852148588e+01,2.164744001530144502e+01,2.230813395280339648e+02
2.891558832341919327e+01,2.583378562028890357e+01,2.206385486773075115e+02
2.931029774467124938e+01,2.260715257783531129e+01,2.211503269515835655e+02
2.922440865717955916e+01,4.079319098886451656e+01,2.177228574540719137e+02
3.088462309616013712e+01,3.126229407331896581e+01,2.262521878643096898e+02
3.242749536139383792e+01,2.275144696685718415e+01,2.189475837466622465e+02
3.421893823943968727e+01,3.942289542670476976e+01,2.237774250169209154e+02
5.959622474535117931e+01,-1.058431523734692625e+01,3.823195712009339218e+02
6.040109059877181608e+01,-9.144902783238013200e+00,3.829723943652687126e+02
-4.664775199515194970e+01,-4.456188791600008159e+01,-2.874531999015891870e+02
3.571602849238536947e+01,2.736264354592660197e+01,2.209296992288280990e+02
3.902587155178261469e+01,1.144493549651415343e+01,2.352339614192758290e+02
3.902587155178261469e+01,1.144493549651415343e+01,2.352339614192758290e+02
3.973773924353957909e+01,1.048910181139510378e+01,2.359807525195699611e+02
3.994724048158511209e+01,1.895704180927345206e+01,2.309631040852211186e+02
3.980290653947427870e+01,1.394921098800665327e+01,2.286990989162731296e+02
7.253648425321169668e+01,-2.464596602410368220e+01,4.126951055614794655e+02
4.295066042760124247e+01,4.292514480999071225e+01,2.333526320383656127e+02
4.653385145507245113e+01,9.350722822841394333e+00,2.501744213422616099e+02
6.916536587693103399e+01,-5.903570744661148950e+00,3.616788832226954469e+02
6.916536587693103399e+01,-5.903570744661148950e+00,3.616788832226954469e+02
7.256151968636250160e+01,-7.528904578432962680e+00,3.697057256722159195e+02
7.353701798162317971e+01,-9.205667094467369083e+00,3.717086330939312688e+02
7.506170199611342753e+01,-7.662343316946365945e+00,3.689869740689595687e+02
4.716118913873989982e+01,2.704125268151000938e+01,2.231816426057026206e+02
4.967731487963549597e+01,4.343813615101914394e+01,2.344523618929171391e+02
5.038769936402706406e+01,4.112539323280667247e+01,2.358389257272921782e+02
8.121669868296687866e+01,-1.225579502169753177e+01,3.778596643080019248e+02
4.898392438985455755e+01,1.663248824304032780e+01,2.278593483293414579e+02
5.045805598414883519e+01,4.346259126115347726e+01,2.335651591385154120e+02
5.095312104623511118e+01,3.929170961478440205e+01,2.358208192940126651e+02
7.897262084289137363e+01,-7.038811681373579709e+00,3.587076538961587744e+02
7.806320338097674494e+01,-5.985584254623817380e+00,3.498180702567405547e+02
8.157125307389992486e+01,-1.165526247441962404e+01,3.620303191446637356e+02
5.227527103836752076e+01,2.446087777624087067e+01,2.237580330226175533e+02
1.054748348427746834e+02,-9.312359739512785950e+00,3.690303111227618729e+02
1.101581475053508115e+02,-8.624626732742193269e+00,3.733350481647482297e+02
1.168308482459713531e+02,-1.226343096085206064e+01,3.781020291844470194e+02
1.254073077439855695e+02,-1.021627450885923771e+01,3.728606973760840901e+02
1.258091906340071660e+02,-1.125718748594876573e+01,3.706986730492492370e+02
1.339961334643239468e+02,-9.843724745697333134e+00,3.783117400690313161e+02
1.617202978891822340e+02,-4.028397993634150964e+01,4.509041473947285112e+02
1.620231993822698939e+02,-3.774018544429116417e+01,4.483661187308313743e+02
1.645642180739496894e+02,-3.643963840047143066e+01,4.479761146895384059e+02
1.659800614059784323e+02,-3.912455288903203865e+01,4.499295321821310836e+02
1.636862302424555935e+02,1.353204587026142569e+01,4.321514332474723119e+02
1.646623933271425528e+02,3.730759052212667370e+01,4.212281132299517594e+02
