-5.814775792031953827e+00,3.837623898050211313e+00,2.764948672906956872e+01
-7.591906029295976133e+00,1.173015152100149283e+00,3.559637192382977844e+01
-8.253587742622094936e+00,-1.826341850573175662e+00,4.923402410329418899e+01
-1.249747422499710936e+01,1.000990494106704265e+00,7.913235516509314493e+01
-1.215845298767052896e+01,-1.587940117019939201e+00,8.218362661593803864e+01
-5.177782735605441111e+00,2.004817448947930014e+00,3.941108008924783945e+01
-8.171589097990706207e+00,-1.121809610382565658e+00,6.805040130206771209e+01
-7.614911802072610314e+00,-3.589226996520160196e+00,7.072911410775105878e+01
-7.504246514684321134e+00,-4.124600212213604067e+00,7.126519829320115207e+01
-6.406975365739524975e+00,-5.040867151786228018e-01,9.551943682200888475e+01
-6.407404078455534169e+00,-2.554790847736033044e+01,2.683981548467372136e+02
-6.188159741404964720e+00,1.426065082568959674e+01,3.173897546877705622e+02
-2.308529060097491037e+00,2.248266239638555319e+00,2.771141987688855579e+02
-5.097953177152630966e-01,-5.149581774589714911e+01,3.600974286428045730e+02
6.250490919053349748e-01,-5.641701192499593986e+01,3.587736881193501404e+02
4.977757499769648319e-01,3.269192327773689044e+01,1.900913342203722038e+02
1.233772681846340191e+01,-7.532147422740202103e+01,3.665876372045965468e+02
3.236454514062780419e+01,1.775671222411336458e+01,4.005168092068459487e+02
1.723636316838558713e+01,3.421097731187587954e+01,2.119296301522091994e+02
3.503433764713963683e+01,2.051279952363870507e+01,4.035173163353792916e+02
1.921351129038928818e+01,3.699819433436096716e+01,2.033138164514383561e+02
1.921351129038928818e+01,3.699819433436096716e+01,2.033138164514383561e+02
4.220655191601331779e+01,1.662662556723062579e+01,4.170299682971763104e+02
4.222539130717447620e+01,2.729392560241130994e+01,4.151794940519731085e+02
5.114859268861867037e+01,2.240795903570104031e+01,4.278341195044099550e+02
4.916799159517290008e+01,3.463278217933719105e+01,3.918437854376469431e+02
4.821771806788933645e+01,2.613855782184359100e+01,3.837664729456318469e+02
5.146793350865813466e+01,2.027315240259492413e+01,4.094836496162186563e+02
2.663112351228305741e+01,3.836052161130550786e+01,1.972949415824078585e+02
5.472207535439893178e+01,2.085234363976346472e+01,3.984395584938176853e+02
2.822050012601274105e+01,3.827631520407195609e+01,1.998093501857463821e+02
6.002979574594911583e+01,-3.846484573679853725e+01,4.165205594047890258e+02
6.025344834475303202e+01,-4.080665611129018799e+01,4.141844100679674625e+02
6.249928571985810066e+01,-3.915727024647381427e+01,4.193635864052424154e+02
6.280417750531562859e+01,-3.377624501705042093e+01,4.138379381147250911e+02
6.423482434371591410e+01,-3.889744633609694802e+01,4.158699707234791276e+02
6.951524323567987551e+01,2.682590379915916046e+01,4.346907322539385063e+02
6.917528810483260315e+01,2.240962435697298716e+01,4.249590319507200888e+02
7.915153805056137060e+01,4.282604662122517780e+00,4.565376134020974632e+02
7.671556870233715131e+01,2.189478453285632753e+01,4.352510120292780016e+02
6.977243894437899030e+01,3.302051356980293662e+01,3.786054876162469895e+02
9.550225287375985772e+01,1.882105568533394191e+01,4.680878064916082053e+02
9.550225287375985772e+01,1.882105568533394191e+01,4.680878064916082053e+02
9.133048952485020777e+01,-5.639492145424039649e+01,4.426340959341789585e+02
9.182564727930935078e+01,-5.770436500119464540e+01,4.387390880495744341e+02
9.246457108389139989e+01,-6.351746936992996950e+01,4.415788251980952737e+02
9.604268598070302687e+01,-8.234737451244595263e+01,4.415856472989863164e+02
9.946054430335649954e+01,2.243759938976253920e+01,4.535319078826131545e+02
1.046013166669640100e+02,-4.516935915393810674e+00,4.611372041327690567e+02
1.064324690831658131e+02,2.410835201360981017e+01,4.543463892461530236e+02
1.116163951057759363e+02,5.529274860901985944e-01,4.705181641568225359e+02
1.083579868889962512e+02,3.185510677548047553e+01,4.506689545945253599e+02
1.128017129529012976e+02,2.537323982320106808e+01,4.611657087488647448e+02
1.129485652806590963e+02,5.983922354449963166e+01,4.579512014966340985e+02
1.146174311749726087e+02,6.407504976271309260e+01,4.644394764675157035e+02
1.153739255926562919e+02,3.324236962905137460e+01,4.617852309692757444e+02
1.110823112214547308e+02,9.234833699700291731e+01,4.393779220465208937e+02
1.163846894600833792e+02,2.759904347071156749e+01,4.581982235577355596e+02
